filename,filepath,relative_path,split,category,ees_score,computation_time_ms,n_qubits,circuit_depth,status
NoImpairment (115).jpg,data\train\No Impairment\NoImpairment (115).jpg,train\No Impairment\NoImpairment (115).jpg,train,No Impairment,0.759226,94.64,10,1,success
NoImpairment (1150).jpg,data\train\No Impairment\NoImpairment (1150).jpg,train\No Impairment\NoImpairment (1150).jpg,train,No Impairment,0.907335,104.49,10,1,success
NoImpairment (1151).jpg,data\train\No Impairment\NoImpairment (1151).jpg,train\No Impairment\NoImpairment (1151).jpg,train,No Impairment,0.006099,285.97,10,1,success
NoImpairment (1152).jpg,data\train\No Impairment\NoImpairment (1152).jpg,train\No Impairment\NoImpairment (1152).jpg,train,No Impairment,0.054886,94.27,10,1,success
NoImpairment (1153).jpg,data\train\No Impairment\NoImpairment (1153).jpg,train\No Impairment\NoImpairment (1153).jpg,train,No Impairment,0.000254,90.47,10,1,success
NoImpairment (1154).jpg,data\train\No Impairment\NoImpairment (1154).jpg,train\No Impairment\NoImpairment (1154).jpg,train,No Impairment,0.016807,111.0,10,1,success
NoImpairment (1155).jpg,data\train\No Impairment\NoImpairment (1155).jpg,train\No Impairment\NoImpairment (1155).jpg,train,No Impairment,0.529268,101.34,10,1,success
NoImpairment (1156).jpg,data\train\No Impairment\NoImpairment (1156).jpg,train\No Impairment\NoImpairment (1156).jpg,train,No Impairment,0.151875,85.56,10,1,success
NoImpairment (1157).jpg,data\train\No Impairment\NoImpairment (1157).jpg,train\No Impairment\NoImpairment (1157).jpg,train,No Impairment,1.043709,96.11,10,1,success
NoImpairment (1158).jpg,data\train\No Impairment\NoImpairment (1158).jpg,train\No Impairment\NoImpairment (1158).jpg,train,No Impairment,0.466066,104.98,10,1,success
NoImpairment (1159).jpg,data\train\No Impairment\NoImpairment (1159).jpg,train\No Impairment\NoImpairment (1159).jpg,train,No Impairment,1.02428,105.61,10,1,success
NoImpairment (116).jpg,data\train\No Impairment\NoImpairment (116).jpg,train\No Impairment\NoImpairment (116).jpg,train,No Impairment,0.649897,86.22,10,1,success
NoImpairment (1160).jpg,data\train\No Impairment\NoImpairment (1160).jpg,train\No Impairment\NoImpairment (1160).jpg,train,No Impairment,0.82237,89.7,10,1,success
NoImpairment (1161).jpg,data\train\No Impairment\NoImpairment (1161).jpg,train\No Impairment\NoImpairment (1161).jpg,train,No Impairment,0.155992,87.37,10,1,success
NoImpairment (1162).jpg,data\train\No Impairment\NoImpairment (1162).jpg,train\No Impairment\NoImpairment (1162).jpg,train,No Impairment,0.99835,96.2,10,1,success
NoImpairment (1163).jpg,data\train\No Impairment\NoImpairment (1163).jpg,train\No Impairment\NoImpairment (1163).jpg,train,No Impairment,1.222943,100.01,10,1,success
NoImpairment (1164).jpg,data\train\No Impairment\NoImpairment (1164).jpg,train\No Impairment\NoImpairment (1164).jpg,train,No Impairment,1.402549,99.28,10,1,success
NoImpairment (1165).jpg,data\train\No Impairment\NoImpairment (1165).jpg,train\No Impairment\NoImpairment (1165).jpg,train,No Impairment,1.026262,89.29,10,1,success
NoImpairment (1166).jpg,data\train\No Impairment\NoImpairment (1166).jpg,train\No Impairment\NoImpairment (1166).jpg,train,No Impairment,1.498343,106.9,10,1,success
NoImpairment (1167).jpg,data\train\No Impairment\NoImpairment (1167).jpg,train\No Impairment\NoImpairment (1167).jpg,train,No Impairment,0.008132,95.0,10,1,success
NoImpairment (1168).jpg,data\train\No Impairment\NoImpairment (1168).jpg,train\No Impairment\NoImpairment (1168).jpg,train,No Impairment,1.000744,96.4,10,1,success
NoImpairment (1169).jpg,data\train\No Impairment\NoImpairment (1169).jpg,train\No Impairment\NoImpairment (1169).jpg,train,No Impairment,0.067878,104.11,10,1,success
NoImpairment (117).jpg,data\train\No Impairment\NoImpairment (117).jpg,train\No Impairment\NoImpairment (117).jpg,train,No Impairment,1.185514,92.55,10,1,success
NoImpairment (1170).jpg,data\train\No Impairment\NoImpairment (1170).jpg,train\No Impairment\NoImpairment (1170).jpg,train,No Impairment,0.229996,82.98,10,1,success
NoImpairment (1171).jpg,data\train\No Impairment\NoImpairment (1171).jpg,train\No Impairment\NoImpairment (1171).jpg,train,No Impairment,0.106592,91.84,10,1,success
NoImpairment (1172).jpg,data\train\No Impairment\NoImpairment (1172).jpg,train\No Impairment\NoImpairment (1172).jpg,train,No Impairment,0.698225,106.9,10,1,success
NoImpairment (1173).jpg,data\train\No Impairment\NoImpairment (1173).jpg,train\No Impairment\NoImpairment (1173).jpg,train,No Impairment,0.958755,98.7,10,1,success
NoImpairment (1174).jpg,data\train\No Impairment\NoImpairment (1174).jpg,train\No Impairment\NoImpairment (1174).jpg,train,No Impairment,0.001893,90.79,10,1,success
NoImpairment (1175).jpg,data\train\No Impairment\NoImpairment (1175).jpg,train\No Impairment\NoImpairment (1175).jpg,train,No Impairment,0.00503,97.35,10,1,success
NoImpairment (1176).jpg,data\train\No Impairment\NoImpairment (1176).jpg,train\No Impairment\NoImpairment (1176).jpg,train,No Impairment,0.003992,89.02,10,1,success
NoImpairment (1177).jpg,data\train\No Impairment\NoImpairment (1177).jpg,train\No Impairment\NoImpairment (1177).jpg,train,No Impairment,1.354873,87.35,10,1,success
NoImpairment (1178).jpg,data\train\No Impairment\NoImpairment (1178).jpg,train\No Impairment\NoImpairment (1178).jpg,train,No Impairment,0.368705,92.57,10,1,success
NoImpairment (1179).jpg,data\train\No Impairment\NoImpairment (1179).jpg,train\No Impairment\NoImpairment (1179).jpg,train,No Impairment,0.478614,89.88,10,1,success
NoImpairment (118).jpg,data\train\No Impairment\NoImpairment (118).jpg,train\No Impairment\NoImpairment (118).jpg,train,No Impairment,1.810647,83.7,10,1,success
NoImpairment (1180).jpg,data\train\No Impairment\NoImpairment (1180).jpg,train\No Impairment\NoImpairment (1180).jpg,train,No Impairment,1.804192,84.29,10,1,success
NoImpairment (1181).jpg,data\train\No Impairment\NoImpairment (1181).jpg,train\No Impairment\NoImpairment (1181).jpg,train,No Impairment,0.192501,96.04,10,1,success
NoImpairment (1182).jpg,data\train\No Impairment\NoImpairment (1182).jpg,train\No Impairment\NoImpairment (1182).jpg,train,No Impairment,0.871915,110.17,10,1,success
NoImpairment (1183).jpg,data\train\No Impairment\NoImpairment (1183).jpg,train\No Impairment\NoImpairment (1183).jpg,train,No Impairment,1.241425,89.54,10,1,success
NoImpairment (1184).jpg,data\train\No Impairment\NoImpairment (1184).jpg,train\No Impairment\NoImpairment (1184).jpg,train,No Impairment,0.591741,85.28,10,1,success
NoImpairment (1185).jpg,data\train\No Impairment\NoImpairment (1185).jpg,train\No Impairment\NoImpairment (1185).jpg,train,No Impairment,0.169501,96.96,10,1,success
NoImpairment (1186).jpg,data\train\No Impairment\NoImpairment (1186).jpg,train\No Impairment\NoImpairment (1186).jpg,train,No Impairment,0.981091,102.58,10,1,success
NoImpairment (1187).jpg,data\train\No Impairment\NoImpairment (1187).jpg,train\No Impairment\NoImpairment (1187).jpg,train,No Impairment,1.610785,107.13,10,1,success
NoImpairment (1188).jpg,data\train\No Impairment\NoImpairment (1188).jpg,train\No Impairment\NoImpairment (1188).jpg,train,No Impairment,1.556942,87.99,10,1,success
NoImpairment (1189).jpg,data\train\No Impairment\NoImpairment (1189).jpg,train\No Impairment\NoImpairment (1189).jpg,train,No Impairment,0.428302,85.02,10,1,success
NoImpairment (119).jpg,data\train\No Impairment\NoImpairment (119).jpg,train\No Impairment\NoImpairment (119).jpg,train,No Impairment,0.003962,82.75,10,1,success
NoImpairment (1190).jpg,data\train\No Impairment\NoImpairment (1190).jpg,train\No Impairment\NoImpairment (1190).jpg,train,No Impairment,0.556467,90.02,10,1,success
NoImpairment (1191).jpg,data\train\No Impairment\NoImpairment (1191).jpg,train\No Impairment\NoImpairment (1191).jpg,train,No Impairment,0.809088,95.64,10,1,success
NoImpairment (1192).jpg,data\train\No Impairment\NoImpairment (1192).jpg,train\No Impairment\NoImpairment (1192).jpg,train,No Impairment,1.194719,90.77,10,1,success
NoImpairment (1193).jpg,data\train\No Impairment\NoImpairment (1193).jpg,train\No Impairment\NoImpairment (1193).jpg,train,No Impairment,1.038169,123.29,10,1,success
NoImpairment (1194).jpg,data\train\No Impairment\NoImpairment (1194).jpg,train\No Impairment\NoImpairment (1194).jpg,train,No Impairment,0.806636,93.34,10,1,success
NoImpairment (1195).jpg,data\train\No Impairment\NoImpairment (1195).jpg,train\No Impairment\NoImpairment (1195).jpg,train,No Impairment,0.686998,87.64,10,1,success
NoImpairment (1196).jpg,data\train\No Impairment\NoImpairment (1196).jpg,train\No Impairment\NoImpairment (1196).jpg,train,No Impairment,1.434489,91.07,10,1,success
NoImpairment (1197).jpg,data\train\No Impairment\NoImpairment (1197).jpg,train\No Impairment\NoImpairment (1197).jpg,train,No Impairment,0.194736,105.14,10,1,success
NoImpairment (1198).jpg,data\train\No Impairment\NoImpairment (1198).jpg,train\No Impairment\NoImpairment (1198).jpg,train,No Impairment,0.953824,95.91,10,1,success
NoImpairment (1199).jpg,data\train\No Impairment\NoImpairment (1199).jpg,train\No Impairment\NoImpairment (1199).jpg,train,No Impairment,1.321373,89.79,10,1,success
NoImpairment (12).jpg,data\train\No Impairment\NoImpairment (12).jpg,train\No Impairment\NoImpairment (12).jpg,train,No Impairment,0.360555,106.81,10,1,success
NoImpairment (120).jpg,data\train\No Impairment\NoImpairment (120).jpg,train\No Impairment\NoImpairment (120).jpg,train,No Impairment,1.166574,97.49,10,1,success
NoImpairment (1200).jpg,data\train\No Impairment\NoImpairment (1200).jpg,train\No Impairment\NoImpairment (1200).jpg,train,No Impairment,0.049409,105.37,10,1,success
NoImpairment (1201).jpg,data\train\No Impairment\NoImpairment (1201).jpg,train\No Impairment\NoImpairment (1201).jpg,train,No Impairment,0.586214,105.79,10,1,success
NoImpairment (1202).jpg,data\train\No Impairment\NoImpairment (1202).jpg,train\No Impairment\NoImpairment (1202).jpg,train,No Impairment,1.253878,88.76,10,1,success
NoImpairment (1203).jpg,data\train\No Impairment\NoImpairment (1203).jpg,train\No Impairment\NoImpairment (1203).jpg,train,No Impairment,0.352775,98.06,10,1,success
NoImpairment (1204).jpg,data\train\No Impairment\NoImpairment (1204).jpg,train\No Impairment\NoImpairment (1204).jpg,train,No Impairment,0.722321,97.84,10,1,success
NoImpairment (1205).jpg,data\train\No Impairment\NoImpairment (1205).jpg,train\No Impairment\NoImpairment (1205).jpg,train,No Impairment,0.602453,93.12,10,1,success
NoImpairment (1206).jpg,data\train\No Impairment\NoImpairment (1206).jpg,train\No Impairment\NoImpairment (1206).jpg,train,No Impairment,1.003482,84.82,10,1,success
NoImpairment (1207).jpg,data\train\No Impairment\NoImpairment (1207).jpg,train\No Impairment\NoImpairment (1207).jpg,train,No Impairment,0.72006,91.53,10,1,success
NoImpairment (1208).jpg,data\train\No Impairment\NoImpairment (1208).jpg,train\No Impairment\NoImpairment (1208).jpg,train,No Impairment,1.339381,92.92,10,1,success
NoImpairment (1209).jpg,data\train\No Impairment\NoImpairment (1209).jpg,train\No Impairment\NoImpairment (1209).jpg,train,No Impairment,1.077561,116.92,10,1,success
NoImpairment (121).jpg,data\train\No Impairment\NoImpairment (121).jpg,train\No Impairment\NoImpairment (121).jpg,train,No Impairment,0.530479,125.45,10,1,success
NoImpairment (1210).jpg,data\train\No Impairment\NoImpairment (1210).jpg,train\No Impairment\NoImpairment (1210).jpg,train,No Impairment,1.193859,105.27,10,1,success
NoImpairment (1211).jpg,data\train\No Impairment\NoImpairment (1211).jpg,train\No Impairment\NoImpairment (1211).jpg,train,No Impairment,1.333475,112.52,10,1,success
NoImpairment (1212).jpg,data\train\No Impairment\NoImpairment (1212).jpg,train\No Impairment\NoImpairment (1212).jpg,train,No Impairment,0.65959,113.23,10,1,success
NoImpairment (1213).jpg,data\train\No Impairment\NoImpairment (1213).jpg,train\No Impairment\NoImpairment (1213).jpg,train,No Impairment,0.181383,121.52,10,1,success
NoImpairment (1214).jpg,data\train\No Impairment\NoImpairment (1214).jpg,train\No Impairment\NoImpairment (1214).jpg,train,No Impairment,0.608179,117.06,10,1,success
NoImpairment (1215).jpg,data\train\No Impairment\NoImpairment (1215).jpg,train\No Impairment\NoImpairment (1215).jpg,train,No Impairment,1.141941,110.92,10,1,success
NoImpairment (1216).jpg,data\train\No Impairment\NoImpairment (1216).jpg,train\No Impairment\NoImpairment (1216).jpg,train,No Impairment,0.247763,92.34,10,1,success
NoImpairment (1217).jpg,data\train\No Impairment\NoImpairment (1217).jpg,train\No Impairment\NoImpairment (1217).jpg,train,No Impairment,0.718205,91.72,10,1,success
NoImpairment (1218).jpg,data\train\No Impairment\NoImpairment (1218).jpg,train\No Impairment\NoImpairment (1218).jpg,train,No Impairment,0.311203,103.6,10,1,success
NoImpairment (1219).jpg,data\train\No Impairment\NoImpairment (1219).jpg,train\No Impairment\NoImpairment (1219).jpg,train,No Impairment,1.238445,94.21,10,1,success
NoImpairment (122).jpg,data\train\No Impairment\NoImpairment (122).jpg,train\No Impairment\NoImpairment (122).jpg,train,No Impairment,0.286966,103.26,10,1,success
NoImpairment (1220).jpg,data\train\No Impairment\NoImpairment (1220).jpg,train\No Impairment\NoImpairment (1220).jpg,train,No Impairment,1.398353,93.24,10,1,success
NoImpairment (1221).jpg,data\train\No Impairment\NoImpairment (1221).jpg,train\No Impairment\NoImpairment (1221).jpg,train,No Impairment,0.76641,92.76,10,1,success
NoImpairment (1222).jpg,data\train\No Impairment\NoImpairment (1222).jpg,train\No Impairment\NoImpairment (1222).jpg,train,No Impairment,1.425621,102.36,10,1,success
NoImpairment (1223).jpg,data\train\No Impairment\NoImpairment (1223).jpg,train\No Impairment\NoImpairment (1223).jpg,train,No Impairment,0.825231,126.95,10,1,success
NoImpairment (1224).jpg,data\train\No Impairment\NoImpairment (1224).jpg,train\No Impairment\NoImpairment (1224).jpg,train,No Impairment,0.024538,105.35,10,1,success
NoImpairment (1225).jpg,data\train\No Impairment\NoImpairment (1225).jpg,train\No Impairment\NoImpairment (1225).jpg,train,No Impairment,0.98995,99.53,10,1,success
NoImpairment (1226).jpg,data\train\No Impairment\NoImpairment (1226).jpg,train\No Impairment\NoImpairment (1226).jpg,train,No Impairment,1.339849,112.03,10,1,success
NoImpairment (1227).jpg,data\train\No Impairment\NoImpairment (1227).jpg,train\No Impairment\NoImpairment (1227).jpg,train,No Impairment,1.197522,93.9,10,1,success
NoImpairment (1228).jpg,data\train\No Impairment\NoImpairment (1228).jpg,train\No Impairment\NoImpairment (1228).jpg,train,No Impairment,0.960404,107.43,10,1,success
NoImpairment (1229).jpg,data\train\No Impairment\NoImpairment (1229).jpg,train\No Impairment\NoImpairment (1229).jpg,train,No Impairment,0.834905,93.92,10,1,success
NoImpairment (123).jpg,data\train\No Impairment\NoImpairment (123).jpg,train\No Impairment\NoImpairment (123).jpg,train,No Impairment,0.192251,93.85,10,1,success
NoImpairment (1230).jpg,data\train\No Impairment\NoImpairment (1230).jpg,train\No Impairment\NoImpairment (1230).jpg,train,No Impairment,1.031954,95.09,10,1,success
NoImpairment (1231).jpg,data\train\No Impairment\NoImpairment (1231).jpg,train\No Impairment\NoImpairment (1231).jpg,train,No Impairment,1.692004,117.08,10,1,success
NoImpairment (1232).jpg,data\train\No Impairment\NoImpairment (1232).jpg,train\No Impairment\NoImpairment (1232).jpg,train,No Impairment,0.982661,108.76,10,1,success
NoImpairment (1233).jpg,data\train\No Impairment\NoImpairment (1233).jpg,train\No Impairment\NoImpairment (1233).jpg,train,No Impairment,0.839301,114.07,10,1,success
NoImpairment (1234).jpg,data\train\No Impairment\NoImpairment (1234).jpg,train\No Impairment\NoImpairment (1234).jpg,train,No Impairment,0.011803,114.4,10,1,success
NoImpairment (1235).jpg,data\train\No Impairment\NoImpairment (1235).jpg,train\No Impairment\NoImpairment (1235).jpg,train,No Impairment,0.159863,310.06,10,1,success
NoImpairment (1236).jpg,data\train\No Impairment\NoImpairment (1236).jpg,train\No Impairment\NoImpairment (1236).jpg,train,No Impairment,0.438156,97.2,10,1,success
NoImpairment (1237).jpg,data\train\No Impairment\NoImpairment (1237).jpg,train\No Impairment\NoImpairment (1237).jpg,train,No Impairment,0.598987,99.62,10,1,success
NoImpairment (1238).jpg,data\train\No Impairment\NoImpairment (1238).jpg,train\No Impairment\NoImpairment (1238).jpg,train,No Impairment,0.706741,110.22,10,1,success
NoImpairment (1239).jpg,data\train\No Impairment\NoImpairment (1239).jpg,train\No Impairment\NoImpairment (1239).jpg,train,No Impairment,0.679405,92.31,10,1,success
NoImpairment (124).jpg,data\train\No Impairment\NoImpairment (124).jpg,train\No Impairment\NoImpairment (124).jpg,train,No Impairment,0.167374,88.71,10,1,success
NoImpairment (1240).jpg,data\train\No Impairment\NoImpairment (1240).jpg,train\No Impairment\NoImpairment (1240).jpg,train,No Impairment,0.73468,85.28,10,1,success
NoImpairment (1241).jpg,data\train\No Impairment\NoImpairment (1241).jpg,train\No Impairment\NoImpairment (1241).jpg,train,No Impairment,0.59403,99.57,10,1,success
